-2.690595759,1.111292746,-4.673530899,-4.673744916,-5.509041374,-5.875751712,-5.85484081,-4.939048251,-4.913373509,-3.422571798,-0.6562993,-1.185600615,-1.570066437,-1.874923811,-1.516679204,-3.392191416,-4.434338864,-5.473682456,-4.666450692,-3.613185156,-3.558661462,-3.489634315,4.380989547,-1.682098029,-1.718532775,-2.054313226,-1.658733037,-1.819078086,-2.788213907,-4.422750471,-4.432094572,-4.805156495,-4.284274765,-4.767757199,-6.195170616,-6.1437398,-4.272182895,-4.183155485,-3.075172285,-3.076610069,-3.17928831,-3.731551658,-4.839012314,-4.979846905,-4.964934573,-4.200557752,-4.932585729,-5.217280288,-5.953980676,-6.348809507,-7.110885696,-6.003137046,-7.826589797,-7.348290132,-7.306116704,-5.643695234,-4.778196251,-2.769764591,-2.266683751,-3.831831014,-5.378983486,-5.076302934,-7.410612485,-6.684071734,-2.670916262,-0.823446956,-5.898455529,-4.638305149,-4.406802065,-2.210222668,-1.425201637,-5.274978208,-4.451244591,-3.409961389,-4.175454353,-5.034807411,-4.998064837,-3.604759576,-4.194768241,-4.665400059,-1.070488239,-2.135073931,-4.249080273,-5.068896659,-4.688880249,-4.089031885,-3.204470002,-4.47911715,-4.726531885,-4.828185507,-5.517402421,-1.50790494,-3.109777623,-2.710165036,-5.420912568,-5.455563827,-3.923799961,-2.67189257,-4.654115212,-4.075373214,-0.433781577,-3.858011552,0.13695078,-3.562327574,-3.879335318,-4.543442898,-4.528186432,-4.786396652,-2.431277846,-4.079838538,-4.056917773,-4.748825411,-5.431090483,-5.274624396,-5.149674152,-2.584814232,-4.495995315,-2.824580589,-3.793309364,-3.643530848,-4.45779546,-2.954898759,-5.660526286,-4.97839514,-4.851683614,-3.999705569,-4.277795807,-1.151328976
-3.01243982,-0.349584821,-4.28631167,-4.274182311,-4.785974714,-5.08722886,-5.063519442,-3.745631967,-3.765153488,-2.767790525,-0.855079527,-0.962112583,-1.307298955,-1.743255235,-1.317994791,-4.370601109,-4.377083336,-4.763482476,-4.294712975,-3.404203404,-3.373527999,-3.39503151,-2.275153142,-1.788729138,-1.792563284,-1.987916821,-1.899806343,-2.280568108,-3.298932746,-4.433693967,-4.410682314,-4.120892042,-3.489554593,-3.644554332,-4.423179991,-4.418664953,-4.23328057,-4.204607537,-3.387595601,-3.411347451,-2.816161251,-2.822990614,-4.139268689,-4.09566792,-4.091500415,-0.816621746,-0.438767515,-0.354481235,-2.308602288,-3.089935607,-4.362114303,-3.535607807,-2.867683755,-0.140652285,-0.113519927,-0.42197479,0.769235885,1.222098379,2.342796816,1.608343831,1.222726323,1.338317569,0.382117335,-1.890103183,-2.98239106,-1.290588555,-1.561047104,-0.445626523,2.183760598,3.880559068,5.018104606,3.424769332,4.462949235,1.550999639,-3.145044183,-3.380904278,-3.400969017,-2.391821111,-0.794434823,-0.526515366,-1.558731678,-2.418003625,-4.594939042,-4.98648459,-4.645138237,-3.91774687,-3.324931181,-3.990749269,-3.079528463,-3.112676104,-1.88310806,1.42049692,0.94836441,6.368435261,2.188053473,1.748960389,-4.034267922,-3.001833178,-2.755422792,-0.438111313,2.429312749,4.935607197,7.854566644,3.920368728,3.150425468,1.995441721,-0.932145466,-2.670948823,-2.60048813,-4.351368173,-4.379920068,-5.032368508,-5.234313263,-4.367614009,-3.442920859,-1.412754749,-0.732343987,1.77337396,1.784514465,-0.125355734,-1.908242004,-1.840450686,-4.389157559,-1.990059596,-3.849169859,-3.002276896,-2.218116645,0.297817825
-3.081226564,-1.784954339,-0.86640698,-0.825597666,-0.682057535,-1.035982608,-1.006997378,0.457482033,0.477159517,1.552811317,2.366282949,3.314930736,3.123900207,2.43893788,2.205583487,0.300593263,0.242037212,-0.652743651,-0.785538365,0.465763658,0.481112691,0.651773637,2.104169586,2.783332641,2.783630581,3.047277266,2.546951727,2.153007085,0.981308758,-0.147365608,-0.159982063,-0.434906675,-2.528030621,-1.601005711,-1.610193932,-1.582740659,0.494620777,0.569761627,1.755206907,1.775849274,2.717039671,1.400261226,0.136173291,0.040518102,0.005962934,-0.383147506,-1.706467409,-1.086622261,-0.629961844,-3.067539249,-2.747172964,-3.544358909,-4.23754514,-3.744714242,-3.727853691,-3.000112355,-1.937698686,-0.794469783,-0.307846515,-2.226295275,-2.449740365,-3.545242969,-3.691187814,-3.959673595,-3.08781133,-3.146260974,-1.057908743,1.651853921,0.804832201,3.380027851,3.843738729,9.56831774,8.50075864,5.649160626,-2.661336576,2.531832406,3.013061874,7.631863556,10.24002052,11.04750177,10.04777103,9.163790605,8.367859993,4.011960768,1.332727783,-1.98288778,-2.617565916,-2.621120976,1.915958814,2.780889951,6.078974204,8.25683755,9.523667797,6.560975813,4.123852601,3.991353114,-4.59776507,-3.078630663,-2.359242886,-0.290784179,-0.405292282,0.469897975,0.961990201,0.20431092,-1.570142408,-2.596261824,-3.046768031,-4.28701982,-4.613901409,-3.548548615,-3.549781981,-2.415687102,-2.53132596,-4.546810231,-3.779216827,-2.87071895,-1.672491041,-0.706603497,0.629823869,1.686281361,-0.752264141,0.076421024,-1.634399924,-2.432741365,0.204552437,0.970967748,1.216923456,2.754368727
-2.843545886,-3.060794373,-3.387277416,-3.39803778,-4.330977243,-4.584898286,-4.585228202,-3.938516312,-3.923623681,-3.024089563,-2.412098272,-1.893286866,-1.771576908,-1.902801776,-1.999750058,-3.659114904,-3.660590465,-4.330597399,-3.392180571,-2.333512768,-2.320525035,-2.150860532,-1.870045129,-1.781140932,-1.829047393,-1.752699132,-1.14155159,-0.995312195,-1.751433241,-3.017701675,-3.041441439,-3.243183788,-3.745278507,-3.721638005,-4.495583807,-4.502444122,-3.33288795,-3.258257405,-2.581715294,-2.583839779,-2.230465701,-3.543016256,-4.654693423,-4.693819392,-4.724718393,-4.432520408,-5.312765926,-4.032017777,-4.225869358,-3.772039324,-4.862094344,-4.727652773,-5.717700576,-6.103228833,-6.108366521,-4.42058318,-3.772653272,-2.89424919,-2.408825452,-3.77634148,-5.212945689,-3.226563486,-6.241257708,-5.50927304,-2.863722461,-2.628533761,-4.383483284,-2.625596602,-3.001810996,-1.249091922,0.14050642,-1.61444248,1.187321877,-0.731407514,-4.092465845,-3.592704511,-2.363120062,-0.76539119,-0.922758861,-1.618479552,1.381548561,0.212851158,-0.715018604,-2.850728912,-3.461901501,-3.583177004,-2.906822505,-3.841602101,-1.517827494,-1.762758567,-1.624117208,0.01637637,-1.964018704,-0.770116133,-3.364106656,-3.444494273,-3.622455621,-2.861416351,-3.677057713,-3.749832825,-2.651505344,-1.53723153,-1.319238437,-2.203592222,-1.943067341,-3.71233367,-4.110338898,-4.764807031,-2.60883981,-4.005044993,-3.954340537,-4.51320819,-4.95007752,-5.06697456,-5.234714512,-4.929807929,-3.874749272,-2.343020957,-2.039035439,-2.448186561,-3.704713237,-2.537549667,-4.644306155,-4.523175308,-4.012262412,-3.679083703,-3.285462025,-0.126313445
-2.751638771,-2.628959245,-2.707607706,-2.655108636,-3.183287176,-3.443261286,-3.454054043,-2.22283799,-2.199822609,-0.651448841,0.984545082,1.202642133,1.628239524,0.94354295,1.125220344,-1.708948047,-1.777664462,-3.193528665,-2.6847247,-1.359194462,-1.34596808,-0.994605318,-0.982142985,1.551470959,1.529396389,1.728248093,1.73526992,0.894990651,-0.428885698,-2.206845421,-2.240986283,-2.603559319,-3.440996439,-3.297152765,-4.038157625,-4.046954817,-2.08738647,-1.951758492,0.069539983,0.08481566,0.560851983,-1.153452949,-2.862514205,-3.036518553,-3.154394546,-3.201007284,-4.184207166,-4.342245752,-3.345853902,-4.36377338,-4.733360572,-4.232723236,-5.46036444,-5.253761917,-5.211624366,-4.607964653,-3.349773203,-2.999453377,-2.162080531,-2.595216046,-3.039629516,-1.225889227,-3.603650391,-4.132840864,-2.754251372,-2.44426869,-2.227156477,-0.628459804,-0.494920726,1.292509228,2.678380179,4.73777032,5.423986872,2.333708928,-2.795247462,-0.969499716,0.187028292,3.643457137,6.00547931,6.912863183,5.832627767,4.547733389,3.530741627,0.343827115,-1.885382602,-3.094919476,-3.091036348,-4.257925971,0.394335852,-0.116136689,1.651590792,3.740324875,5.094090755,2.233040383,-0.883052005,-0.882619427,-4.289295819,-2.753827205,-4.647088057,-3.428561202,-1.248133035,-0.89368443,-0.31674947,-0.336856546,-2.461318626,-3.879642443,-2.255750411,-5.391022891,-5.380470681,-3.502171927,-3.382714763,-3.818201366,-4.055336933,-4.94959966,-4.31285594,-4.198782479,-3.042451008,-2.719355883,-1.066366678,-0.400069454,-2.301104365,-0.861241596,-3.830916634,-4.148732681,-2.957081185,-2.011075891,-1.005442305,2.039977756
-0.382239555,-0.366230449,-1.245366922,-1.713850874,-1.110491427,-2.092759057,-1.850028312,0.24188423,1.838433136,2.556140594,2.46199936,2.894083184,1.703037666,1.400350375,1.395420308,1.373855231,1.388933363,0.259711143,-1.169879047,0.779089868,0.728359011,0.697639544,0.696134936,1.123245735,1.866921396,1.626016727,1.607764949,1.1170484,0.771764807,0.186409169,-1.164558277,-1.910666943,-1.445180536,-2.36491538,-3.092834374,-2.703799664,-1.190177901,0.180519879,1.064999075,1.460549483,1.95537684,1.832875133,0.658350804,-0.697796855,-0.738749768,0.275078871,0.114593354,0.082356453,-2.539403998,-3.190416364,-2.999405271,-1.279150844,-2.813925774,-2.828497562,-1.314440022,-1.110116322,0.417142315,0.426581176,1.426741819,1.427179246,-0.915465702,-0.961137055,-1.850031302,-1.023349885,0.020119682,0.052541318,-0.259089264,-0.229858754,0.049551293,0.402202397,2.218012255,-2.39555753,-2.246856342,-0.868175696,0.457520581,2.081692115,0.1621916,-0.271438647,-1.74061291,-2.004340737,-0.005572245,0.29267391,0.362272852,0.680853307,1.245220103,1.672288436,1.046466303,0.955242486,1.260501357,1.095957572,1.076000208,0.919700482,0.444775529,0.837907871,1.897112681,1.532571771,0.705123181,0.294818832,0.394197001,0.96229058,1.37118867,2.196827312,2.355781765,1.631656911,-0.091017317,-1.405800739,-1.492588814,-1.440463994,-0.897776042,-1.012817837,-0.309983183,-1.360357365,-2.162850086,-1.927339837,-2.365445805,-2.776927065,-1.487534365,-1.368133327,-1.290076676,-0.724674324,-0.801816806,-2.951792875,-2.77313801,-2.575311683,-1.733539974,-0.073278968,1.349974116,2.272982025
-0.501486683,-0.485905908,-1.691265804,-2.190387836,-1.776713157,-3.124970985,-2.569927942,-0.410364196,1.195296766,2.090667436,2.055336453,2.669396768,1.99634122,1.424610376,1.397054839,2.021059132,0.824440921,-0.288132365,-1.371521413,0.633869727,0.554381895,0.526570325,0.878858106,1.319486756,2.236660703,1.864927467,1.832334687,1.378885638,0.669942125,0.004498868,-1.471582101,-2.743233859,-1.619386553,-2.773408461,-3.809667192,-3.329105659,-1.29495523,-0.077950856,0.799435481,1.457863016,2.065969201,1.719370528,0.007970916,-1.574016013,-1.615976555,-1.228774491,-1.300805979,-1.352588287,-4.075128619,-3.219343916,-1.620541593,-2.074532109,-3.351737458,-3.358987968,-2.173919232,-2.566725548,-0.341277436,-0.312301268,0.237558787,0.217040014,-2.059234329,-2.045237101,-2.094991344,-0.994524191,-0.011239558,0.022523564,-0.424311571,-0.551476616,-0.569769593,-0.607816516,0.922817914,-2.420442984,-1.186565861,-0.873918319,0.494515863,1.803388808,0.048495143,0.076375793,-0.925838725,-0.888298565,1.140171366,1.021806662,0.659824237,0.763227705,1.212794934,1.723787397,1.235687264,0.854488591,1.012477543,1.151543666,1.359645546,2.21394012,1.665395712,2.079104624,3.313583978,1.643173311,0.73046165,0.135164562,-0.196479924,0.369870384,1.146219318,2.994259749,3.179403605,2.221474111,0.883115701,-1.215034898,-1.730204328,-1.716359144,-1.062854618,-1.13969538,-0.60785591,-1.945182084,-2.973154419,-2.353110842,-2.899018128,-3.039215292,-0.646746193,-0.510606133,-0.444685822,-0.539896419,-0.602413719,-2.725633048,-3.343542284,-3.460978903,-2.252243251,-0.383770162,0.827855763,1.936631903
-1.016979576,-1.073765214,-1.93611001,-2.201297686,-1.66398609,-3.103051963,-2.506916766,-0.062918202,1.56890612,2.452901355,2.418653094,2.489339437,2.124809463,1.603189619,1.484204652,1.4459661,1.371959806,-0.054564265,-1.361496973,0.662229572,0.654851342,0.565135374,0.576691365,0.903109321,1.526027257,1.367647086,1.3634698,0.549864294,0.200002743,-0.397194537,-1.518525236,-2.879429599,-1.713117902,-2.662932148,-3.470973961,-3.020522136,-1.359666221,-0.40723211,0.549717982,0.88154513,1.281312707,1.4133644,0.215285722,-1.507219342,-1.503765496,-0.290248943,-0.469111675,-0.512461716,-3.551443886,-1.756585137,-2.683560879,-1.206272026,-2.508993333,-2.580356252,-1.602143637,-1.748569966,-0.236927809,-0.198505811,0.681470549,0.67319047,-1.930758921,-1.964434956,-1.929885061,-0.967259496,-0.414520383,-0.402910791,-0.515640912,-0.512602805,-0.502854544,-0.59944362,-2.16242101,-2.753342899,-1.62961734,-1.383174443,0.232305339,1.833900803,0.472054759,-0.110355086,-1.601030229,-1.431783598,1.851754616,0.175554854,0.213054003,0.921038727,0.815918438,1.198450939,0.715711146,0.206115566,0.691976145,0.487686173,0.533128439,0.447959559,1.424117671,0.50566203,1.254324896,0.763771308,0.138244832,-0.270104254,-0.280526874,0.365389425,1.194347863,2.147550954,2.591909349,2.269687974,0.750348401,-0.803877745,-1.345862799,-1.359556867,-1.513386249,-1.662647618,-0.993841532,-1.78777913,-3.08302393,-2.463327091,-2.50942599,-2.302551993,-0.420934334,-0.240606059,-0.210613598,-0.096427466,-0.171645173,-2.435536034,-3.165992393,-3.164077382,-1.985711029,-0.473089885,1.16149465,2.391814235
-0.757967195,-0.783613925,-1.568247255,-2.086394911,-1.48811308,-2.955038627,-2.622298908,-0.210760038,1.557318499,2.460434647,2.250807975,2.466114094,1.584663909,1.226220437,1.254375734,1.316485991,1.28957475,-0.066580661,-1.395690921,0.83980502,0.650640017,0.532739392,0.650054064,1.027377458,1.460216972,1.581736726,1.598851043,0.830274312,0.34931304,-0.480963667,-2.1048314,-3.288260918,-1.938126827,-2.785005863,-4.28317374,-4.198837073,-2.355779843,-0.456157974,0.370472193,0.701188733,1.258766701,0.904893307,-0.26445581,-2.36705124,-2.40095963,-0.518519604,-0.726870003,-0.764689912,-3.411756586,-1.443506211,-3.425841498,-1.919425778,-3.093155388,-3.114226296,-1.919382027,-1.947014781,-0.267811351,-0.235390572,1.183180075,1.187805273,-1.455787026,-1.532211444,-2.383936445,-1.465517362,-0.450663414,-0.462445327,-0.872430343,-0.658104211,-0.109155423,0.680066185,2.479337202,-0.180737882,0.076721293,-0.089486278,0.226264832,1.682861824,0.395454975,0.657108949,-0.038587895,-0.016690445,0.275359312,0.751295049,1.236014997,0.925383215,1.049713706,1.248284556,0.575198255,0.274018265,0.883028278,0.75786085,0.527829959,0.217319093,-0.51487671,-0.940389344,0.19268309,0.508503378,0.262322782,-0.208402587,-0.479783306,-0.290955564,0.097605659,0.940712023,2.112665317,1.644436196,-0.494567593,-1.969832267,-2.292101003,-1.923325917,-1.473593484,-1.361594854,-0.681400141,-1.305601446,-2.706174188,-2.263767095,-2.764453459,-3.157856307,-1.662078442,-1.482204083,-1.388524874,-0.828116604,-0.93756909,-3.467128954,-3.733065739,-3.219413416,-2.449979396,-0.393001438,0.99905314,2.347087124
-1.10367828,-1.084740085,-1.800442576,-1.971174172,-1.744078617,-3.038407739,-2.899521649,-0.92896521,0.535645562,1.064798073,1.011924476,1.29067135,1.513672426,0.603072457,0.482611768,0.410207925,0.800460788,-0.635974102,-1.432038296,0.406239025,0.215605952,-0.005168862,0.040477941,0.357449517,1.065348391,1.251563829,1.22193706,0.468181451,0.234031443,-0.256649588,-1.769657257,-2.67554699,-2.182388228,-2.730509417,-3.308599911,-3.107650275,-1.554363909,-0.396947336,0.296371866,0.554798139,1.344459056,0.832599604,-0.970819822,-2.139033579,-2.170933661,-1.011573095,-1.273920052,-1.32451333,-3.196646453,-1.303373986,-3.182014042,-2.293282831,-3.30096657,-3.301486967,-1.73812272,-1.566174662,-0.20994756,-0.211158428,1.356174479,1.320720831,-1.264317154,-1.326507879,-2.835811639,-2.213035171,-0.987998571,-1.015318231,-1.985107103,-1.76459969,-0.771142682,-0.016449006,-1.719984016,-3.32834498,-1.328765482,-2.144774452,-0.871757654,-0.245764033,-0.778221632,-0.875672841,-2.043406832,-2.001097193,-0.295881522,-0.540565229,-0.099539976,-0.232959483,0.182321164,0.632779208,-0.119325901,-0.214025782,0.32037048,0.144951455,-0.277945683,-0.278407401,0.654228661,-0.478003181,0.43574057,0.218330507,-0.223203251,-0.460692588,-0.601019921,-0.209832916,0.818873003,1.082847736,1.927611372,0.986830873,-0.678641169,-1.881790138,-2.143390473,-2.226846908,-1.570399613,-1.878598098,-0.930269951,-1.513591937,-2.789313173,-2.362351727,-2.714746327,-2.975647893,-1.785425547,-1.647238966,-1.573651713,-1.427017106,-1.505936387,-3.202109305,-3.527291351,-3.098349982,-2.800945422,-1.500099257,-0.460902842,1.001703347
