beh,edist,repeated
3.374920349,4.543928569,0
2.228988026,4.561647605,0
3.772813975,4.53570255,0
3.079607116,4.524899957,0
3.185565147,4.519664878,0
3.446061435,3.118400385,0
2.520522212,3.148698043,0
3.9322522,3.072060645,0
2.82177972,3.154306081,0
2.873820605,3.130232716,0
3.366023822,3.183383033,0
3.260232401,2.992551106,0
2.505204473,2.884037629,0
3.995655683,2.997696391,0
3.23969896,2.924219354,0
2.631151353,2.919551349,0
3.366023822,2.895660887,0
3.583911856,3.033575447,0
2.473735071,3.111913976,0
3.956476755,3.072405698,0
2.42361793,3.068074053,0
2.656330753,3.107279564,0
3.267031351,3.060599299,0
2.74909144,4.814107981,0
2.96440153,4.782318745,0
2.579739401,4.776255984,0
2.625228681,4.796827303,0
3.035219022,4.763348526,0
2.741338665,6.272653154,0
2.914641976,6.298253725,0
2.803824553,6.291755246,0
2.592945635,6.253659567,0
3.309301097,6.321075402,0
2.625056074,6.176218433,0
2.99479808,6.156565087,0
2.835143745,6.13186424,0
2.610351819,6.122511383,0
3.164933755,6.12415978,0
4.471404221,3.135132585,0
3.149291384,3.203399573,0
3.555840363,3.115843515,0
3.145363845,3.147553589,0
3.761885196,3.145224086,0
2.986241445,3.087122815,0
4.42037501,3.153735921,0
2.718837537,3.137681033,0
4.488913552,3.202224417,0
3.65864073,3.161576258,0
4.002638678,3.147685255,0
2.589060703,3.175417717,0
4.472620099,3.341297397,0
2.676705847,3.347924846,0
4.227485452,3.330968256,0
4.166401843,3.413832253,0
3.843694322,3.391150213,0
2.88881431,3.393769069,0
4.44091338,4.483919872,0
3.053326758,4.434139233,0
2.712161453,4.493788504,0
4.002882027,4.473555294,0
3.199701663,4.420200186,0
4.739538599,4.475556474,0
3.647467802,4.410388592,0
2.613494994,4.482293427,0
2.292889223,4.455355365,0
3.065756105,4.436558328,0
2.368168629,4.44592435,0
4.086273846,4.418550697,0
4.167909332,4.370716796,0
3.040248275,4.362918684,0
3.191140763,4.340992655,0
3.919542965,4.351820799,0
2.113113498,4.404096349,0
4.359717575,4.346495381,0
3.154160532,2.694813858,0
2.996261687,2.681073104,0
2.97943832,2.615544367,0
3.48823345,2.683532133,0
4.197057781,2.695967259,0
4.033559505,2.664344775,0
3.044579406,2.710568906,0
2.794503355,2.645374484,0
2.818223665,2.657948472,0
3.424295499,2.668188815,0
4.026685751,2.718967193,0
3.656322141,2.663388217,0
3.13139445,2.6529695,0
3.01914738,2.691627551,0
3.352474309,2.743115097,0
3.424295499,2.682272983,0
4.224910327,2.630932101,0
3.645282415,2.725503035,0
3.554378451,4.029858242,0
4.62617398,4.071244118,0
3.382200193,4.051637764,0
4.299773481,4.027382379,0
3.620288351,3.988938496,0
3.552431854,4.018167949,0
3.554378451,3.912828595,0
4.218524506,3.907844559,0
3.276931048,3.965888382,0
4.010644226,3.933172146,0
3.556814308,3.922733684,0
3.304375052,3.928233076,0
3.506406044,4.207359752,0
4.505169624,4.150523835,0
3.49337687,4.098086747,0
4.009515121,4.174250803,0
4.088699286,4.231952816,0
3.311493883,4.198597175,0
4.166529374,3.958753885,0
4.545419882,3.967234139,0
4.571455087,4.041886374,0
4.652852773,4.030769957,0
3.645644148,3.996245104,0
3.945442437,4.045599381,0
3.616085131,3.793217677,0
3.998437384,3.753410424,0
4.115205692,3.732268897,0
3.17515221,3.754524225,0
4.041737547,3.743007891,0
3.615808045,3.691898124,0
3.463463679,3.810466532,0
4.442333841,3.856855605,0
4.382715923,3.782838922,0
4.385196523,3.783656671,0
3.849495534,3.819109169,0
3.777269386,3.828742745,0
4.716809293,5.013964088,0
5.203084447,4.969897768,0
4.819221122,4.994649342,0
5.580318514,5.036389076,0
4.44207674,4.967004969,0
4.848246999,5.016248094,0
4.716809293,4.873576206,0
4.803109713,4.839478355,0
4.353165799,4.780096035,0
5.552251116,4.792759867,0
4.405429512,4.807048913,0
4.667504383,4.772076153,0
4.759245265,5.049492396,0
4.872285499,5.094993604,0
5.071226718,5.106821192,0
5.63964829,5.078593543,0
4.484587936,5.059977209,0
4.794994673,5.056922232,0
3.8262099,2.414214292,0
3.828673676,2.446706416,0
3.309975044,2.464288041,0
3.094688479,2.510072196,0
3.150334519,2.458584355,0
2.805814364,2.779690423,0
3.289306676,2.724456885,0
3.020101876,2.68684321,0
3.152677435,2.720625902,0
3.297264959,2.765630346,0
3.006813819,2.488569099,0
3.324636135,2.516420416,0
2.886234738,2.506646174,0
3.261958931,2.435463205,0
3.049835328,2.477752182,0
3.093785514,3.630123337,0
3.184419537,3.643055283,0
3.467655025,3.599507415,0
3.004569738,3.610960903,0
2.608270467,3.639180588,0
2.925568615,3.674612621,0
2.398947163,3.390701697,0
3.246945237,3.322585515,0
2.220039562,3.401700017,0
2.733067724,3.394404005,0
2.494681358,3.431853489,0
2.476778287,3.415116829,0
3.011453441,3.47076698,0
3.38768582,3.577920502,0
2.95154646,3.458555067,0
2.99898797,3.568651312,0
3.168595335,3.461900115,0
2.415126601,3.461788506,0
4.885296441,3.535309478,0
4.467650018,3.531721541,0
4.790797544,3.472231062,0
4.63836351,3.516962814,0
4.849045531,3.460102764,0
4.467650018,3.487359777,0
4.456384778,3.470883286,0
4.692235398,3.51392543,0
4.821889317,3.448885645,0
5.021727302,3.507851954,0
4.319435117,3.073846369,0
4.624244257,3.04775886,0
4.811453542,3.063324859,0
4.615559709,3.123233677,0
4.852499668,3.027858496,0
3.313298033,2.950166312,0
4.946967535,2.997812645,0
4.590663706,3.006760329,0
4.024873975,2.99656968,0
3.167540677,2.985780208,0
4.336233724,2.975587594,0
3.211694949,3.012196018,0
4.05372855,3.066468256,0
4.238083495,3.008363278,0
3.071208648,3.021033082,0
3.19954613,3.006186736,0
4.278834194,3.042960584,0
3.056513491,2.847475382,0
4.971257859,2.793414455,0
5.698684173,2.790535887,0
3.107414961,2.8145231,0
3.19954613,2.804271582,0
4.009589466,2.814390206,0
2.36669891,3.160669379,0
2.327392049,3.087146318,0
2.387160315,3.093122321,0
1.718328547,3.074680472,0
3.262561116,3.086506171,0
3.780850667,3.163577069,0
2.010841516,3.073834644,0
2.153359572,3.109137735,0
2.316103615,3.05715619,0
1.565535772,3.124300699,0
3.241953605,3.10247861,0
3.768974456,3.017589693,0
2.772391693,2.887452924,0
2.605372163,2.930511188,0
3.223352213,2.968269521,0
2.163912344,2.905593141,0
3.341689048,2.958933852,0
3.768974456,2.932481629,0
2.993154355,4.073388439,0
2.480190277,4.015829742,0
2.975465586,4.18677076,0
2.662637196,4.148643812,0
2.809445099,4.087861924,0
3.998231253,4.074992942,0
2.532764566,4.199593503,0
2.880280122,4.263823595,0
3.138847839,4.179681002,0
2.566511223,4.131009794,0
2.809445099,4.218580722,0
3.861802463,4.230906478,0
2.275661241,3.871865801,0
3.038651077,3.914449249,0
2.457339289,3.811187375,0
2.275661241,3.913211799,0
2.231250217,3.872992115,0
3.647604137,3.877093987,0
3.260673255,3.08666242,0
4.747323058,3.019061523,0
2.737582249,3.070608653,0
3.130099529,3.022290916,0
3.068202423,3.023842447,0
3.216065366,2.347672293,0
3.664009921,2.394182739,0
2.499626466,2.345912759,0
2.488186765,2.377491649,0
2.768570937,2.40242036,0
3.461425181,2.384106676,0
3.753751034,2.384330763,0
2.245385428,2.405135081,0
2.897033351,2.406469068,0
2.89240144,2.412216782,0
1.268061752,0.111660025,1
2.502894368,0.032903163,1
2.034766859,0.078937353,1
0.667531188,0.083487871,1
1.563386413,0.496044405,1
0.732234554,0.492228405,1
0.56895945,0.464007492,1
1.901166683,0.458482369,1
1.266273834,0.503329438,1
1.112280765,0.414807337,1
2.312063689,2.217496325,1
2.172303272,2.046430476,1
2.085734017,2.106592988,1
2.19791326,2.106158782,1
2.187731645,2.13422972,1
2.012136229,2.139400808,1
2.008982741,2.40113007,1
2.172303272,2.470153604,1
2.008982741,2.332839446,1
2.744371845,2.341244954,1
2.389743917,2.440346532,1
2.446621246,2.417974605,1
2.705388001,2.42157513,1
1.883091932,2.515215921,1
3.033638109,2.493718997,1
2.125856691,2.552812141,1
2.440185412,2.431722898,1
1.90959855,2.43202479,1
2.131463737,3.591352568,0
2.613494994,3.626941898,0
2.198604961,3.630428749,0
2.417613637,3.605643583,0
3.372157582,3.61832536,0
2.088539813,3.564172655,0
2.215224954,3.606880866,0
3.017522621,3.605677309,0
2.389868774,3.568787445,0
2.655415682,3.597864826,0
3.167179842,3.567259702,0
2.237800927,3.573066098,0
2.215224954,3.816637984,0
2.731927886,3.805457661,0
2.237800927,3.82931016,0
2.479203478,3.796412683,0
3.016017253,3.841798043,0
2.552591609,3.866042273,0
2.263997363,3.669996666,0
2.369871794,3.679284862,0
2.588184529,3.67982345,0
1.95125245,3.666501609,0
2.193636514,3.675248479,0
2.253913236,3.637294027,0
2.288071471,3.678231077,0
2.835154566,3.644444167,0
2.789281205,3.63268974,0
2.278238529,3.682665532,0
2.314576462,3.715928332,0
2.336192542,3.671877633,0
1.759041283,3.530983926,0
2.314576462,3.548106138,0
2.457879249,3.553109314,0
1.985302995,3.516516223,0
2.216432392,3.487386729,0
2.102996938,3.5542086,0
2.439186591,4.644336737,0
2.808038831,4.634181759,0
3.219347383,4.618479727,0
2.875980937,4.633068692,0
2.322204528,4.632682267,0
2.540540886,4.612077106,0
2.799155744,4.164324072,0
2.651607383,4.163997567,0
2.763708079,4.144689303,0
3.374437228,4.15030328,0
3.098605965,4.178146867,0
3.20482594,4.172638171,0
2.404595372,4.519901624,0
2.488626144,4.542691216,0
3.168017685,4.559957609,0
2.962080912,4.533124797,0
2.254124629,4.522550596,0
3.125420344,4.517983064,0
2.662801114,3.117635344,0
2.697896347,3.148799717,0
3.141395159,3.071287988,0
3.122541111,3.15323535,0
2.516310353,3.131070608,0
2.706321635,3.18300994,0
2.993300173,2.997102373,0
2.98219448,2.89020087,0
3.654112603,3.002641525,0
3.665941366,2.928141688,0
2.959111155,2.923893031,0
3.463743232,2.899867933,0
2.597024652,3.034475906,0
3.062947579,3.110567465,0
3.388687469,3.072746654,0
2.772563285,3.07049772,0
3.044049759,3.107411171,0
2.844519738,3.061971056,0
2.580165183,4.816908397,0
2.812049633,4.785334093,0
2.773898273,4.778809805,0
2.767315512,4.799066337,0
3.224271186,4.76560167,0
3.531153117,6.270392405,0
3.520952386,6.296326147,0
3.573510543,6.289313609,0
3.177157612,6.251413673,0
3.772107036,6.319605095,0
3.182426897,6.174131039,0
2.835143745,6.153856231,0
3.722837285,6.129512918,0
2.891199785,6.120195535,0
2.698215044,6.121558477,0
2.927493289,3.138295902,0
2.533415471,3.205945525,0
2.474225105,3.118915994,0
2.103149948,3.15099957,0
2.573517398,3.147992314,0
2.152612974,3.08884074,0
3.084615639,3.156393968,0
2.305639509,3.139115262,0
3.543416315,3.205521048,0
2.898451866,3.16371318,0
2.633352962,3.150022677,0
2.027600049,3.178357805,0
3.055261162,3.344973766,0
2.389170837,3.353296412,0
3.247332947,3.333771971,0
3.34563296,3.417379876,0
2.569114518,3.395341937,0
2.194283876,3.398467923,0
2.880707013,4.454261127,0
1.93362005,4.403776871,0
2.656098151,4.464795771,0
3.494155887,4.445030585,0
2.389868774,4.391493739,0
3.139899956,4.445674756,0
3.426115837,4.380392128,0
2.734512536,4.453048756,0
3.041866949,4.425063117,0
2.775649476,4.405781902,0
1.913373328,4.415739142,0
3.001573347,4.389292451,0
3.312547843,4.339926253,0
3.014309396,4.331977382,0
3.638777252,4.309988853,0
3.638777252,4.320675818,0
2.424109398,4.372516342,0
3.204991756,4.314824493,0
2.80849777,2.70239944,0
2.865549612,2.688136398,0
2.824323162,2.619923178,0
2.762395446,2.689534413,0
3.196959093,2.703723881,0
3.002342516,2.670962145,0
3.520304184,2.712631973,0
3.307187598,2.648874247,0
3.422787407,2.660331635,0
3.58940228,2.669870719,0
3.760005339,2.720555236,0
3.416732521,2.666097643,0
2.77834504,2.657298879,0
2.972286432,2.695187733,0
2.824323162,2.749627198,0
2.865391482,2.687957458,0
3.21264359,2.635250792,0
2.979936027,2.729674975,0
3.064558956,4.034596592,0
3.547252578,4.076808846,0
3.26387355,4.057705167,0
3.311257552,4.032146006,0
3.161215274,3.994293787,0
3.12403825,4.022890146,0
3.107990559,3.918156687,0
3.606377178,3.913646295,0
3.275783808,3.971676558,0
3.401252885,3.939763598,0
3.310809652,3.928777961,0
3.182345655,3.934684218,0
3.484680461,4.213608651,0
3.713405122,4.155584847,0
3.488667843,4.102954691,0
3.356489351,4.179321349,0
3.255361212,4.236991299,0
3.385870276,4.204090805,0
3.591165637,3.955116127,0
3.386088094,3.962665969,0
3.606679601,4.038432948,0
4.890515653,4.027892898,0
3.962725523,3.992539635,0
2.992628031,4.042115155,0
4.144920504,3.789566778,0
3.386088094,3.750192027,0
3.214739558,3.727575495,0
3.011228388,3.751000518,0
4.562532322,3.738113789,0
3.137995905,3.688642116,0
3.124111665,3.805835871,0
3.416046557,3.852794908,0
3.392659048,3.779104766,0
3.924407512,3.778076942,0
3.73918254,3.815798052,0
3.075316776,3.823591502,0
4.344210338,5.01245813,0
4.553530609,4.967808953,0
4.65671082,4.993027833,0
5.148223189,5.034921642,0
4.612715615,4.96623131,0
4.778874782,5.015292911,0
4.405488725,4.870510048,0
4.752554281,4.836337956,0
4.80677324,4.776681113,0
5.180404226,4.789551491,0
4.69040324,4.803397811,0
4.612715615,4.769000065,0
4.359610685,5.05139129,0
4.755126397,5.097831032,0
4.641905735,5.10919574,0
4.942781034,5.08070869,0
4.55452485,5.061733272,0
4.656100399,5.058575455,0
3.235711765,2.443612522,0
2.994351944,2.47782748,0
2.915116342,2.494383089,0
3.049835328,2.542104924,0
2.847149674,2.489289725,0
3.235711765,2.812956572,0
3.309975044,2.75701056,0
2.909207209,2.719853937,0
3.499023659,2.753879994,0
3.773295194,2.79773352,0
3.049835328,2.522152792,0
3.020101876,2.549145971,0
3.060170616,2.540511347,0
3.256915325,2.466511461,0
3.006813819,2.510818028,0
2.595517833,3.634818298,0
2.396411622,3.64806325,0
3.20030814,3.604679365,0
2.237513053,3.615423556,0
3.090208429,3.643400202,0
2.550107017,3.679743598,0
2.893506861,3.396373712,0
2.532389773,3.32896213,0
2.904951628,3.406992992,0
2.296638497,3.401149544,0
2.622174826,3.438938646,0
3.108825674,3.421409852,0
2.414938977,3.472366457,0
2.372672905,3.579092601,0
2.575950796,3.460951467,0
2.259866381,3.569636992,0
2.289133391,3.462770041,0
2.76972578,3.462235542,0
4.485353209,3.506425499,0
4.319435117,3.502888521,0
4.456893141,3.443948037,0
4.394785802,3.488549543,0
4.575045492,3.432168884,0
4.988851595,3.461825077,0
5.018987391,3.445668769,0
4.858247501,3.48829418,0
5.135029831,3.423384951,0
5.098414133,3.481130287,0
4.467650018,3.043997408,0
4.334923481,3.01792337,0
4.345253146,3.03326417,0
4.530657334,3.093738394,0
4.593320539,2.998442734,0
3.234133575,2.949910693,0
3.66485696,2.996953927,0
3.576573201,3.004905226,0
3.436136551,2.993529817,0
3.387461553,2.983453076,0
3.485207345,2.972339798,0
3.90822877,3.007898136,0
3.574657881,3.062693565,0
3.767356068,3.004170986,0
3.276385129,3.019183449,0
3.79703477,3.003551815,0
3.704153866,3.040926929,0
3.340751568,2.84282331,0
3.730256837,2.788567438,0
4.775096136,2.787347137,0
3.366774298,2.810036278,0
3.79703477,2.800029189,0
3.648973189,2.810185206,0
1.810324304,3.186266598,0
1.90361985,3.111810661,0
1.974939528,3.117605868,0
2.274450459,3.099052543,0
2.652419278,3.111295782,0
3.082154457,3.189190938,0
1.810324304,3.098030267,0
1.86783844,3.134156589,0
2.401835976,3.080817891,0
2.596143413,3.14943999,0
2.861989269,3.126943083,0
3.295316699,3.041769472,0
1.873750545,2.911229208,0
1.695780123,2.955342287,0
2.591382876,2.994080598,0
2.187162513,2.929620625,0
2.422000556,2.983677418,0
2.960602063,2.956823433,0
3.084312565,4.062980642,0
3.090765497,4.003877093,0
3.719255465,4.175313141,0
3.5095567,4.137163349,0
3.746099983,4.076885366,0
3.956240559,4.063674315,0
2.66037368,4.187197543,0
3.49766616,4.251649818,0
4.12728238,4.167544544,0
3.18158911,4.119159308,0
3.746099983,4.205896518,0
3.783043847,4.218896562,0
3.180022116,3.859210524,0
3.562702131,3.903114437,0
3.195892829,3.79943864,0
3.180022116,3.901128126,0
2.999908695,3.861454872,0
3.449444486,3.865140673,0
2.574111594,3.065894658,0
3.357564657,2.998116761,0
2.695239228,3.050408214,0
2.840362552,3.001968933,0
2.51515834,3.00479271,0
3.219569699,2.327313305,0
3.412016346,2.372734619,0
3.02219302,2.324506997,0
3.026534524,2.355234327,0
2.700106492,2.379992585,0
2.528316333,2.364775016,0
2.782602026,2.366240367,0
2.668899163,2.386359147,0
3.02219302,2.387907958,0
2.320952867,2.392706685,0
1.381635216,0.090173523,1
2.48822691,0.144801907,1
1.780276856,0.080345915,1
2.654447021,0.488346202,1
1.937175877,0.504933078,1
1.133254496,0.464154842,1
1.935835807,0.457207479,1
1.668827969,0.507283169,1
2.218329433,0.417124716,1
2.09381092,2.124971601,1
2.789381628,1.954798211,1
1.728772209,2.01444377,1
1.819991265,2.013576043,1
1.90959855,2.040924548,1
2.237667585,2.049201056,1
2.440185412,2.312614232,1
2.898924269,2.382343933,1
2.158621186,2.246058591,1
3.498661377,2.254444966,1
2.116767182,2.35380649,1
2.647570206,2.328923873,1
3.445483622,2.339953437,1
1.947538065,2.432333899,1
3.919921241,2.409236232,1
1.819991265,2.467586157,1
2.008982741,2.348041111,1
2.187731645,2.347806891,1
1.8268231,3.578154589,0
2.366691116,3.611623834,0
2.162526439,3.616853024,0
2.604052406,3.591053039,0
2.86320476,3.607986461,0
2.736214262,3.551379222,0
2.467541076,3.591490947,0
2.565027723,3.589988788,0
2.565027723,3.552662345,0
2.361082842,3.585907345,0
2.909643487,3.551762338,0
2.947969899,3.55721981,0
2.467541076,3.79872857,0
2.784283301,3.790180286,0
2.947969899,3.813229819,0
2.879072744,3.777509324,0
3.103635708,3.822490253,0
3.494155887,3.849290599,0
2.09430648,3.636580586,0
2.641181266,3.643155545,0
2.371781592,3.645286509,0
2.288071471,3.633530495,0
2.278238529,3.640755443,0
2.157360275,3.604681527,0
2.248023627,3.641679296,0
2.818674025,3.61195371,0
2.461354354,3.600339753,0
2.182522814,3.647892726,0
2.427214835,3.680801131,0
2.364271065,3.636061428,0
2.239143334,3.508750182,0
2.912231223,3.52369775,0
2.533879137,3.527356028,0
2.484665789,3.491473227,0
2.211057803,3.465285504,0
2.334394764,3.530266539,0
2.288333747,4.627311115,0
2.898546731,4.615012724,0
3.374437228,4.601836233,0
2.805663802,4.616543679,0
2.420844817,4.615572671,0
2.271335917,4.594093181,0
2.569835939,4.152481041,0
2.810501054,4.153577391,0
2.80745816,4.132806414,0
3.426490711,4.138813896,0
3.105113203,4.166593882,0
3.172691957,4.161818059,0
2.660741799,4.509821417,0
2.797419946,4.53228562,0
3.580955937,4.548992041,0
3.24275364,4.521251112,0
2.288531751,4.510880807,0
3.281721198,4.506853707,0
2.520522212,3.051814558,0
2.826793439,3.083473239,0
3.46583568,3.003972792,0
3.91830255,3.087940275,0
2.466768838,3.067179515,0
2.596628055,3.117883209,0
2.97413524,2.935009104,0
3.084644357,2.83067088,0
4.064656193,2.94086924,0
4.534301573,2.865388631,0
3.112954414,2.860765358,0
3.514325784,2.837954351,0
2.73126048,2.969863423,0
3.249784356,3.043815426,0
3.786890253,3.00842583,0
3.274356052,3.00682943,0
3.400373516,3.042087557,0
2.867625257,2.996807889,0
2.803937224,4.733336472,0
2.648071128,4.701471384,0
3.178782239,4.694349407,0
3.367611717,4.713703937,0
3.35269219,4.68155215,0
3.682108535,6.185765536,0
3.82136589,6.2126179,0
4.304363374,6.20540145,0
3.666086047,6.167048792,0
3.711666126,6.235150262,0
3.72502657,6.089559361,0
3.504248938,6.069249975,0
4.40121987,6.044621097,0
3.492504509,6.035087149,0
3.148749927,6.037347247,0
2.874242428,3.079308954,0
2.737068721,3.146318971,0
3.184896766,3.059338752,0
2.707058665,3.092714441,0
2.663256359,3.089633024,0
2.453506331,3.031522132,0
3.533853325,3.100999783,0
2.665146598,3.082265572,0
4.449110177,3.14999848,0
3.851559529,3.1072696,0
2.663256359,3.093639447,0
2.325197433,3.120997227,0
3.427824799,3.28890801,0
3.259080427,3.299484208,0
4.120643433,3.277814418,0
4.321729541,3.360875729,0
2.551938176,3.339246451,0
2.987497606,3.342557778,0
2.826574865,4.389232807,0
2.223912086,4.339605045,0
3.672364102,4.400122478,0
4.304505683,4.380056625,0
2.309359893,4.327293507,0
3.2558598,4.381623329,0
3.776067747,4.317495434,0
3.151298363,4.388432491,0
3.906004169,4.360531626,0
3.187223873,4.342205996,0
2.348250887,4.351788127,0
3.528461744,4.325613819,0
3.94073345,4.274298865,0
3.735229202,4.267174331,0
4.696753452,4.245048277,0
4.412456702,4.255429063,0
3.180720595,4.306756274,0
3.789596948,4.248985449,0
2.836003529,2.67521005,0
3.002342516,2.663288989,0
3.03011764,2.592705225,0
2.861687249,2.662515141,0
3.207548051,2.679568023,0
2.865549612,2.648262068,0
3.800328288,2.68569133,0
3.5382292,2.61925751,0
3.722224241,2.634093465,0
4.036949402,2.641336433,0
3.962073811,2.690106783,0
3.7587534,2.638250673,0
3.231561381,2.635327675,0
3.628461563,2.674836442,0
3.358989487,2.726338032,0
3.269396276,2.668088672,0
3.284969022,2.613683871,0
3.082968689,2.705356392,0
3.255361212,3.984333198,0
3.455016107,4.029856576,0
3.681808058,4.01064136,0
3.311493883,3.985886879,0
3.356395229,3.948674228,0
3.443725787,3.974497709,0
3.171940916,3.87140835,0
3.568873251,3.865915725,0
3.713405122,3.923943107,0
3.166511089,3.892819193,0
3.598228603,3.879340959,0
3.674036115,3.888422196,0
4.067000922,4.165926325,0
4.022359828,4.105890849,0
4.218762006,4.054577901,0
3.618988079,4.128001431,0
3.662345889,4.187923315,0
3.993888109,4.154806165,0
4.399230892,3.905486952,0
3.075316776,3.911960405,0
3.272734818,3.988022455,0
5.789379362,3.977010494,0
4.895312358,3.943103094,0
2.951447123,3.990636615,0
5.034946468,3.734902766,0
3.223699947,3.696752585,0
3.025394695,3.672007383,0
2.928187075,3.695497977,0
5.509008613,3.682306693,0
3.069380521,3.635085158,0
3.810218316,3.753669492,0
3.707805152,3.800598151,0
4.014241424,3.728500051,0
4.83243155,3.727926986,0
4.692695292,3.764506283,0
3.359855239,3.772307039,0
4.525499317,4.947736761,0
4.38374611,4.90354499,0
4.675840691,4.929285124,0
4.871634461,4.971702064,0
5.011556334,4.901960944,0
5.171410935,4.952286357,0
4.405429512,4.805687616,0
4.577491724,4.772713941,0
5.112565493,4.711495651,0
4.962168061,4.724843903,0
5.018960146,4.738689966,0
4.712996408,4.703208951,0
4.628005736,4.989357777,0
4.518847392,5.034976746,0
4.962989824,5.047747296,0
4.732731492,5.017729702,0
4.982830092,4.999195518,0
5.002720681,4.996168708,0
3.681549914,2.413666534,0
2.829599991,2.448808859,0
3.064499771,2.465729483,0
3.628272969,2.511997277,0
3.166354039,2.457543679,0
3.632014805,2.79420754,0
3.528318039,2.73743473,0
3.381209623,2.699540209,0
4.282248259,2.732944263,0
4.248763409,2.77827433,0
3.399391476,2.487697072,0
3.056554192,2.515242544,0
3.499023659,2.508410253,0
4.029224116,2.433137334,0
3.357383207,2.479073356,0
2.503560189,3.559006842,0
2.330388576,3.57447787,0
2.942145877,3.531854572,0
2.461004201,3.540846197,0
3.199560427,3.567724495,0
2.487955911,3.605567941,0
2.99898797,3.319698124,0
2.301449338,3.253937245,0
3.30364909,3.329596331,0
2.414938977,3.324353116,0
2.976666913,3.36439533,0
3.168595335,3.346533574,0
2.563085603,3.399962679,0
2.678124132,3.504568189,0
2.902163907,3.386440795,0
2.398947163,3.49666717,0
2.476778287,3.388749284,0
2.852568978,3.38692759,0
4.46047551,3.418384157,0
4.590066237,3.415476093,0
4.308998943,3.355882348,0
4.509978004,3.400581828,0
4.589446952,3.344561152,0
5.342850613,3.375056401,0
5.257496563,3.357947477,0
4.820872564,3.400898545,0
5.374649978,3.336431273,0
5.339775382,3.394308328,0
4.694056656,2.963441988,0
4.481845906,2.937806624,0
4.31687376,2.95325896,0
4.718717711,3.012850261,0
4.563819679,2.917354506,0
3.543756318,2.895025993,0
3.743795719,2.940562943,0
3.246152952,2.946002859,0
3.320629334,2.934918208,0
3.560711153,2.927214762,0
4.070696913,2.916572539,0
3.986822741,2.950832624,0
4.015864252,3.004290729,0
3.980443446,2.946996341,0
3.578962241,2.963520765,0
3.85774526,2.94771587,0
4.406386749,2.98488621,0
3.704935079,2.785910501,0
4.032855845,2.734466481,0
5.450274768,2.734676881,0
3.843383294,2.75567502,0
3.85774526,2.743209172,0
4.303231171,2.752002168,0
1.941237766,3.153162867,0
1.724753218,3.078325721,0
1.928670201,3.084241487,0
2.555909046,3.065884977,0
2.390738218,3.078583927,0
3.114314291,3.154463552,0
2.019891109,3.071740654,0
1.843293021,3.108369782,0
2.541192296,3.052667208,0
3.061223935,3.121955819,0
2.826144186,3.098907079,0
3.033733617,3.015526106,0
2.657686536,2.886682677,0
2.468228749,2.932241629,0
3.487750846,2.971360906,0
3.163653556,2.90428291,0
2.153359572,2.958107826,0
2.899403109,2.933521665,0
2.897338125,3.995081849,0
3.140346921,3.933956369,0
3.51471345,4.106752201,0
3.483280138,4.068256749,0
3.688247524,4.008563938,0
3.461877456,3.99627667,0
2.850539993,4.123794664,0
3.306677134,4.189262364,0
4.052686626,4.104956602,0
3.16691192,4.05628252,0
3.688247524,4.142105115,0
3.383552583,4.154942753,0
3.647132519,3.791863389,0
4.506136131,3.83639087,0
3.338687451,3.73249467,0
3.647132519,3.834510464,0
3.526306099,3.795183888,0
3.383552583,3.798622969,0
2.458526178,3.034905861,0
2.827301879,2.964123323,0
2.541357546,3.02068883,0
3.77541468,2.96937687,0
2.242676279,2.972559692,0
3.187584351,2.302034773,0
3.135197219,2.349687194,0
2.991813226,2.296783827,0
3.702991274,2.327838626,0
2.797076918,2.35508838,0
2.840362552,2.320030671,0
2.676232042,2.322700989,0
3.058279249,2.343813615,0
3.922366083,2.347523228,0
2.50136034,2.348935075,0
2.909032013,0.090094049,1
2.837339724,0.076874997,1
3.993029185,0.496461219,1
3.079201986,0.495610045,1
2.155436368,0.465199947,1
2.012969839,0.462196975,1
2.292472727,0.506412721,1
3.191000772,0.418703183,1
2.861945742,2.204085536,1
3.614187102,2.033152844,1
2.306822697,2.093407593,1
2.530580524,2.092732856,1
2.117837219,2.120782956,1
3.094288988,2.127079182,1
3.301872559,2.387801152,1
3.614187102,2.457194931,1
2.649110063,2.319824488,1
4.140906127,2.32841057,1
2.177092424,2.427524705,1
3.292670399,2.403776634,1
4.187663011,2.408926489,1
2.682912038,2.502046626,1
4.571373272,2.480784156,1
2.468254801,2.539298478,1
2.377723614,2.418580568,1
3.242362929,2.419175154,1
2.348250887,3.584272121,0
2.292889223,3.619589039,0
3.003227814,3.623138254,0
2.867883827,3.598277073,0
2.274929739,3.611354347,0
3.638540532,3.557107923,0
2.925611624,3.599549575,0
2.202632621,3.598426894,0
3.250722319,3.56147453,0
2.325914567,3.590904054,0
2.552591609,3.560234689,0
3.815093832,3.565860916,0
2.925611624,3.807793393,0
2.810879362,3.796904122,0
3.815093832,3.820709079,0
3.246071432,3.787568152,0
3.098759698,3.832746163,0
4.406127369,3.857355882,0
2.588184529,3.658989862,0
3.523393859,3.668229193,0
2.263997363,3.668860261,0
2.851241345,3.65555202,0
2.553768549,3.664129886,0
2.334394764,3.626534567,0
2.734683794,3.667402892,0
3.486441763,3.633991282,0
2.20604985,3.622173956,0
2.482239989,3.672214282,0
2.65837485,3.705279732,0
2.548976057,3.66086839,0
3.059200296,3.52283705,0
